run,candidate,sample,changing_total_ms,changing_build_ms,complete_total_ms,clamp_ms,show_ms,corners_ms,border_ms
1,0,1,0.80610000000000004,0.73860000000000003,6.512500,0.852400,1.753200,0.021900,3.885000
1,0,2,0.82320000000000004,0.73999999999999999,2.660100,0.065100,2.336900,0.018200,0.239900
1,0,3,0.88470000000000004,0.80349999999999999,1.534800,0.071300,1.248000,0.022000,0.193500
1,0,4,0.83609999999999995,0.76329999999999998,1.836400,0.077700,1.534700,0.019100,0.204900
1,0,5,0.69220000000000004,0.62329999999999997,2.436200,0.060600,2.163500,0.020400,0.191700
1,0,6,0.65749999999999997,0.58089999999999997,3.717400,0.060300,1.637000,0.167500,1.852600
1,0,7,0.7671,0.6603,2.082500,0.060500,1.815600,0.017100,0.189300
1,0,8,0.79959999999999998,0.73129999999999995,1.810500,0.102000,1.333700,0.017600,0.357200
1,0,9,0.64359999999999995,0.58450000000000002,1.445300,0.077100,1.172700,0.021800,0.173700
1,0,10,0.59009999999999996,0.53459999999999996,1.618900,0.195200,1.136600,0.013000,0.274100
1,0,11,0.60089999999999999,0.53869999999999996,2.465700,0.076200,2.155200,0.023400,0.210900
1,0,12,0.58620000000000005,0.52390000000000003,4.128100,0.272300,3.558900,0.019200,0.277700
1,0,13,0.65390000000000004,0.59189999999999998,4.037300,0.069300,3.719100,0.019000,0.229900
1,0,14,0.68149999999999999,0.61939999999999995,1.450700,0.071500,1.170800,0.020800,0.187600
1,0,15,0.5907,0.53779999999999994,4.337300,0.061300,4.050900,0.018900,0.206200
1,0,16,0.61890000000000001,0.54449999999999998,1.707000,0.071300,1.415800,0.021800,0.198100
1,0,17,0.95089999999999997,0.86099999999999999,1.707200,0.068500,1.418100,0.017900,0.202700
1,0,18,1.448,0.94140000000000001,1.619700,0.060500,1.324900,0.014800,0.219500
1,0,19,1.6654,1.3849,2.870600,0.284300,1.801800,0.019700,0.764800
1,0,20,1.556,1.4738,11.917200,0.071700,11.576500,0.019400,0.249600
1,0,21,2.8976000000000002,2.8079999999999998,1.624400,0.080500,1.306900,0.021200,0.215800
1,0,22,1.2415,1.1658999999999999,1.406000,0.068000,1.084400,0.021100,0.232500
1,0,23,0.65359999999999996,0.59430000000000005,1.586600,0.083900,1.265300,0.020600,0.216800
1,0,24,0.68579999999999997,0.63009999999999999,1.611700,0.067300,1.335500,0.017500,0.191400
1,0,25,0.7621,0.70479999999999998,4.809600,0.726400,3.795300,0.018900,0.269000
1,0,26,0.96909999999999996,0.54820000000000002,2.244200,0.071000,1.689800,0.017800,0.465600
1,0,27,0.7903,0.71899999999999997,1.264600,0.072000,0.997400,0.020100,0.175100
1,0,28,0.97909999999999997,0.89590000000000003,1.439700,0.061100,1.171300,0.016600,0.190700
1,0,29,0.92290000000000005,0.84819999999999995,3.310600,0.065900,2.653800,0.018300,0.572600
1,0,30,0.86160000000000003,0.66610000000000003,1.522100,0.190900,1.141400,0.015200,0.174600
1,0,31,1.8278000000000001,1.5478000000000001,7.414100,0.070200,7.111700,0.016700,0.215500
1,0,32,0.83160000000000001,0.76519999999999999,1.627200,0.074900,1.350800,0.017200,0.184300
1,0,33,0.67949999999999999,0.62039999999999995,1.575800,0.073900,1.263900,0.018700,0.219300
1,0,34,0.78749999999999998,0.7198,2.112600,0.129000,1.771500,0.017400,0.194700
1,0,35,0.7339,0.66700000000000004,1.890100,0.081600,1.563000,0.019300,0.226200
1,0,36,0.89180000000000004,0.8266,1.426600,0.071600,1.019500,0.014500,0.321000
1,0,37,0.64139999999999997,0.58120000000000005,2.283300,0.748600,1.285000,0.030700,0.219000
1,0,38,0.57189999999999996,0.51359999999999995,1.419300,0.089400,1.113300,0.017200,0.199400
1,0,39,0.61329999999999996,0.55920000000000003,1.762100,0.065800,1.475700,0.020500,0.200100
1,0,40,0.58199999999999996,0.5181,1.683200,0.068800,1.287600,0.018800,0.308000
1,0,41,0.72460000000000002,0.65359999999999996,2.311700,0.087300,2.018000,0.017200,0.189200
1,0,42,0.90739999999999998,0.81440000000000001,1.444100,0.133500,1.123700,0.015600,0.171300
1,0,43,0.76700000000000002,0.69630000000000003,1.396700,0.066200,1.141900,0.015700,0.172900
1,0,44,0.72760000000000002,0.65510000000000002,3.251000,0.060600,2.514600,0.017700,0.658100
1,0,45,0.71340000000000003,0.63829999999999998,2.587300,0.571100,1.711800,0.016800,0.287600
1,0,46,0.87050000000000005,0.73209999999999997,2.090500,0.067900,1.733100,0.016600,0.272900
1,0,47,0.74819999999999998,0.68300000000000005,2.519600,0.073300,2.226000,0.016400,0.203900
1,0,48,0.64400000000000002,0.57550000000000001,1.339800,0.061100,1.064500,0.020900,0.193300
1,0,49,1.4380999999999999,0.81689999999999996,1.159300,0.055700,0.937400,0.012100,0.154100
1,0,50,1.8894,0.82599999999999996,1.568900,0.064300,1.307000,0.016700,0.180900
1,0,51,1.3354999999999999,1.2522,2.170900,0.064700,1.897200,0.017700,0.191300
1,0,52,0.97109999999999996,0.88149999999999995,2.497900,0.072100,2.240400,0.015900,0.169500
1,0,53,0.86360000000000003,0.78010000000000002,2.306500,0.084400,1.287200,0.017700,0.917200
1,0,54,0.95579999999999998,0.86750000000000005,4.403900,0.150500,4.045700,0.017600,0.190100
1,0,55,0.93569999999999998,0.83789999999999998,1.430700,0.074800,1.144100,0.017100,0.194700
1,0,56,1.2185999999999999,0.96989999999999998,1.034500,0.053900,0.818000,0.013000,0.149600
1,0,57,0.76290000000000002,0.68200000000000005,1.727100,0.068400,1.370500,0.018100,0.270100
1,0,58,0.71199999999999997,0.64610000000000001,2.954400,0.078200,2.615400,0.020100,0.240700
1,0,59,0.68100000000000005,0.62270000000000003,2.891200,0.055100,1.163900,0.079500,1.592700
1,0,60,0.69969999999999999,0.61099999999999999,1.383800,0.063800,1.119000,0.016900,0.184100
1,0,61,0.7117,0.64810000000000001,2.892200,0.158800,2.299000,0.038700,0.395700
1,0,62,0.73809999999999998,0.65649999999999997,2.472400,0.545600,1.740200,0.016600,0.170000
1,0,63,0.90790000000000004,0.82489999999999997,2.675600,0.093800,2.368200,0.015600,0.198000
1,0,64,1.0722,0.89159999999999995,1.163600,0.053400,0.915800,0.014200,0.180200
1,0,65,3.3954,3.242,1.507600,0.068600,1.158100,0.017900,0.263000
1,0,66,0.92479999999999996,0.85399999999999998,1.643600,0.178100,1.261500,0.016600,0.187400
1,0,67,0.62250000000000005,0.57050000000000001,3.083700,0.599600,1.979200,0.064900,0.440000
1,0,68,0.6512,0.59740000000000004,4.318500,0.148300,3.406400,0.019000,0.744800
1,0,69,0.74150000000000005,0.69030000000000002,1.313100,0.068500,1.063600,0.015000,0.166000
1,0,70,0.55689999999999995,0.50649999999999995,1.802800,0.076000,1.475700,0.029300,0.221800
1,0,71,0.83289999999999997,0.78369999999999995,1.410200,0.070700,1.111200,0.016700,0.211600
1,0,72,0.56020000000000003,0.50780000000000003,1.841600,0.078600,1.419200,0.016800,0.327000
1,0,73,0.72770000000000001,0.68189999999999995,2.127500,0.065500,1.744500,0.018400,0.299100
1,0,74,0.94069999999999998,0.88239999999999996,3.583800,0.068200,2.422100,0.021300,1.072200
1,0,75,0.7177,0.66339999999999999,3.153100,0.074000,2.609200,0.049100,0.420800
1,0,76,0.60440000000000005,0.5524,2.620800,0.052800,2.146500,0.016400,0.405100
1,0,77,0.6492,0.58379999999999999,1.922900,0.089200,1.361200,0.021100,0.451400
1,0,78,0.96550000000000002,0.88260000000000005,1.510200,0.068800,1.213500,0.016600,0.211300
1,0,79,0.84640000000000004,0.78620000000000001,2.358200,0.090000,1.855200,0.023300,0.389700
1,0,80,0.66100000000000003,0.5978,1.518300,0.105700,1.086600,0.027900,0.298100
1,0,81,1.2143999999999999,1.1085,1.371200,0.073100,1.094700,0.015400,0.188000
1,0,82,0.8599,0.78100000000000003,1.659800,0.061900,1.361800,0.022600,0.213500
1,0,83,2.2065000000000001,1.8546,1.136900,0.068900,0.881000,0.014400,0.172600
1,0,84,1.1525000000000001,1.0744,1.246300,0.067100,1.003700,0.013500,0.162000
1,0,85,0.88049999999999995,0.80069999999999997,2.169300,0.075400,1.898000,0.015600,0.180300
1,0,86,0.78559999999999997,0.71309999999999996,3.701900,0.073900,2.786000,0.016300,0.825700
1,0,87,0.82569999999999999,0.75160000000000005,3.127000,0.070900,2.121800,0.063400,0.870900
1,0,88,0.8075,0.7359,1.103900,0.072900,0.871200,0.012500,0.147300
1,0,89,0.70979999999999999,0.64219999999999999,5.586900,0.062800,5.287900,0.017100,0.219100
1,0,90,0.74270000000000003,0.67069999999999996,1.606900,0.073000,1.182000,0.015600,0.336300
1,0,91,0.79120000000000001,0.71819999999999995,1.582400,0.076900,1.253600,0.026800,0.225100
1,0,92,0.88519999999999999,0.80030000000000001,1.421800,0.059900,1.172900,0.015900,0.173100
1,0,93,0.82469999999999999,0.75409999999999999,4.712100,0.437300,3.847000,0.023000,0.404800
1,0,94,0.73850000000000005,0.66310000000000002,1.742600,0.074800,1.441300,0.017800,0.208700
1,0,95,0.73019999999999996,0.66269999999999996,1.195000,0.062900,0.956200,0.014600,0.161300
1,0,96,0.60609999999999997,0.55069999999999997,1.150800,0.086400,0.875400,0.014600,0.174400
1,0,97,0.59789999999999999,0.54110000000000003,1.288800,0.074100,0.992200,0.024200,0.198300
1,0,98,1.2283999999999999,0.85919999999999996,1.228900,0.074900,0.942100,0.014200,0.197700
1,0,99,1.8801000000000001,1.5533999999999999,1.126000,0.055000,0.905500,0.013400,0.152100
1,0,100,0.89090000000000003,0.81869999999999998,3.143200,0.062600,2.851300,0.018500,0.210800
2,1,1,1.7009000000000001,1.5432999999999999,13.729400,0.063600,10.109600,0.018600,3.537600
2,1,2,1.1053999999999999,1.0225,1.964500,0.061700,1.750300,0.016400,0.136100
2,1,3,0.94779999999999998,0.86119999999999997,1.066300,0.056800,0.868700,0.013400,0.127400
2,1,4,1.9087000000000001,1.8140000000000001,1.034400,0.057400,0.835900,0.012700,0.128400
2,1,5,0.97629999999999995,0.89839999999999998,1.846800,0.407300,1.280500,0.023900,0.135100
2,1,6,0.97360000000000002,0.90029999999999999,1.148000,0.061300,0.943900,0.014000,0.128800
2,1,7,0.96509999999999996,0.88770000000000004,2.606200,0.421300,1.681300,0.026600,0.477000
2,1,8,0.90010000000000001,0.82740000000000002,6.029200,0.062800,5.791300,0.018100,0.157000
2,1,9,1.0846,1.0065999999999999,2.024700,0.611800,1.235200,0.027000,0.150700
2,1,10,1.4549000000000001,1.2185999999999999,1.500100,0.067900,1.261100,0.021100,0.150000
2,1,11,0.91669999999999996,0.83360000000000001,2.184200,0.068900,1.828300,0.127600,0.159400
2,1,12,0.82199999999999995,0.75370000000000004,1.394600,0.068700,1.153500,0.019000,0.153400
2,1,13,0.68400000000000005,0.61970000000000003,1.605100,0.131800,1.309700,0.016900,0.146700
2,1,14,0.66020000000000001,0.59279999999999999,2.432400,0.176100,2.073600,0.019700,0.163000
2,1,15,1.6642999999999999,1.5821000000000001,2.293400,0.079000,2.045300,0.017800,0.151300
2,1,16,0.87770000000000004,0.79669999999999996,1.550500,0.123000,1.239900,0.018000,0.169600
2,1,17,1.5264,1.4555,3.471800,0.073000,3.242000,0.018000,0.138800
