run,sample,total_ms,prelude_ms,pool_ms,validation_ms,move_ms,build_return_ms,assert_hwnd_ms,recycle_prelude_ms,hide_ms,recycle_return_ms,assert_recycled_ms
12,84,0.4997,0.0253,0.0178,0.006,0.3336,0.0459,0.0111,0.0086,0.0157,0.0197,0.016
12,85,0.5911,0.0336,0.0218,0.0071,0.4286,0.0433,0.0079,0.0065,0.0134,0.0156,0.0133
12,86,0.4824,0.0272,0.019,0.0063,0.3268,0.05,0.007,0.0064,0.0119,0.0149,0.0129
12,87,0.5661,0.0256,0.019,0.0061,0.4013,0.0484,0.0091,0.0073,0.014,0.0191,0.0162
12,88,0.631,0.0419,0.0239,0.0079,0.4486,0.0455,0.0073,0.0084,0.0138,0.0181,0.0156
12,89,0.636,0.0355,0.0244,0.0068,0.4088,0.0553,0.0191,0.0177,0.0194,0.0223,0.0267
12,90,1.1604,0.0766,0.0446,0.0123,0.8232,0.043,0.009,0.0084,0.1046,0.0213,0.0174
12,91,0.593,0.0341,0.0213,0.0068,0.4254,0.0438,0.0085,0.0077,0.0131,0.0179,0.0144
12,92,0.5282,0.0294,0.0193,0.0062,0.3725,0.0428,0.0085,0.0073,0.0144,0.0151,0.0127
12,93,0.4921,0.0272,0.0179,0.0058,0.3299,0.0416,0.0096,0.0109,0.0152,0.0199,0.0141
12,94,0.594,0.034,0.0232,0.0077,0.4454,0.031,0.0064,0.0067,0.0126,0.0153,0.0117
12,95,0.4928,0.0255,0.0173,0.0059,0.3611,0.0308,0.0061,0.0059,0.0134,0.0147,0.0121
12,96,0.4937,0.0249,0.0163,0.0059,0.3348,0.0435,0.0095,0.0081,0.016,0.0207,0.014
12,97,0.611,0.0329,0.0208,0.0072,0.4511,0.0467,0.0067,0.0067,0.0114,0.0156,0.0119
12,98,0.4955,0.0261,0.0167,0.0057,0.3542,0.0359,0.0069,0.0066,0.0144,0.0164,0.0126
12,99,0.4967,0.0258,0.0179,0.0063,0.3553,0.035,0.0067,0.0068,0.0142,0.0161,0.0126
12,100,0.4689,0.0278,0.0178,0.006,0.3367,0.0305,0.0061,0.0062,0.0109,0.0151,0.0118
13,1,0.665,0.0416,0.028,0.008,0.4874,0.0393,0.009,0.0078,0.0127,0.017,0.0142
13,2,0.5354,0.0288,0.0197,0.0062,0.3868,0.0405,0.0078,0.0062,0.0122,0.0151,0.0121
13,3,0.5407,0.0267,0.019,0.0063,0.3963,0.0354,0.0073,0.0067,0.0138,0.0163,0.0129
13,4,0.5041,0.0275,0.0195,0.0067,0.3607,0.0333,0.007,0.0066,0.014,0.0165,0.0123
13,5,0.8671,0.0271,0.0191,0.007,0.7154,0.0429,0.0072,0.0064,0.0118,0.0167,0.0135
13,6,0.5918,0.0285,0.0201,0.0063,0.4348,0.0423,0.0087,0.0066,0.0134,0.0179,0.0132
13,7,0.5252,0.0281,0.0198,0.007,0.3653,0.0349,0.0157,0.0095,0.015,0.0174,0.0125
13,8,0.5157,0.0264,0.0184,0.0061,0.3648,0.0409,0.0084,0.0066,0.0141,0.0167,0.0133
13,9,0.5176,0.0264,0.0193,0.0067,0.3665,0.0437,0.008,0.0061,0.0126,0.0155,0.0128
13,10,0.8086,0.0265,0.0183,0.0058,0.6507,0.0474,0.0075,0.0076,0.0127,0.0171,0.015
13,11,0.5582,0.0314,0.0213,0.006,0.4115,0.0337,0.0068,0.007,0.0119,0.0155,0.0131
13,12,0.5132,0.0276,0.0195,0.0064,0.371,0.0335,0.0068,0.0059,0.0139,0.0154,0.0132
13,13,0.7062,0.0262,0.0185,0.0059,0.5548,0.0459,0.0072,0.0061,0.0122,0.0161,0.0133
13,14,0.5942,0.0284,0.0199,0.0067,0.4456,0.0375,0.0072,0.0064,0.012,0.0165,0.014
13,15,0.467,0.0293,0.0201,0.006,0.3322,0.0294,0.0062,0.0062,0.0104,0.0143,0.0129
13,16,0.4863,0.025,0.0183,0.0057,0.3372,0.0322,0.0068,0.0061,0.0138,0.0288,0.0124
13,17,0.7148,0.0251,0.0173,0.006,0.551,0.0404,0.0241,0.0072,0.013,0.0165,0.0142
13,18,0.6965,0.0277,0.0193,0.0066,0.5344,0.0451,0.008,0.0079,0.0127,0.0184,0.0164
13,19,0.6363,0.03,0.0214,0.0064,0.4459,0.0571,0.0126,0.008,0.0154,0.0202,0.0193
13,20,2.3318,0.0348,1.3179,0.0127,0.8287,0.0546,0.0094,0.0095,0.0169,0.0252,0.0221
13,21,0.5185,0.0407,0.0252,0.0074,0.3532,0.0394,0.0081,0.0064,0.0116,0.0146,0.0119
13,22,0.4862,0.0258,0.018,0.0058,0.3549,0.0285,0.0065,0.0064,0.0133,0.0151,0.0119
13,23,3.107,0.0246,2.2186,0.0132,0.7132,0.0553,0.0102,0.0098,0.0167,0.0249,0.0205
13,24,0.5483,0.0403,0.0258,0.0075,0.3839,0.034,0.0072,0.0072,0.0127,0.017,0.0127
13,25,0.4563,0.0279,0.0195,0.0064,0.3171,0.031,0.007,0.0067,0.012,0.0159,0.0128
13,26,0.4388,0.0262,0.0184,0.0064,0.3067,0.029,0.0068,0.0064,0.0118,0.0152,0.0119
13,27,0.4477,0.0262,0.0183,0.0062,0.3133,0.0302,0.0071,0.0067,0.0115,0.0162,0.012
13,28,0.4356,0.0262,0.0182,0.0063,0.3045,0.0285,0.0069,0.0062,0.0115,0.0152,0.0121
13,29,0.4522,0.0252,0.0179,0.0062,0.3225,0.029,0.0066,0.0063,0.0114,0.0149,0.0122
13,30,0.43,0.0251,0.0182,0.0063,0.3001,0.0285,0.0067,0.0064,0.0117,0.0151,0.0119
13,31,0.43,0.0249,0.0177,0.0064,0.2982,0.0288,0.0069,0.0063,0.0116,0.0151,0.0141
13,32,0.431,0.0249,0.0181,0.0063,0.3013,0.0285,0.0066,0.0064,0.0111,0.0161,0.0117
13,33,0.4902,0.0258,0.0172,0.006,0.3539,0.0336,0.0072,0.0064,0.0129,0.0153,0.0119
13,34,0.4913,0.0256,0.0202,0.0068,0.3501,0.0326,0.0068,0.0066,0.0146,0.0159,0.0121
13,35,0.4512,0.0257,0.0186,0.0065,0.3195,0.029,0.0067,0.0064,0.0116,0.0152,0.012
13,36,0.4378,0.0253,0.0179,0.0065,0.3074,0.0293,0.0066,0.0062,0.0115,0.0154,0.0117
13,37,0.4309,0.025,0.0176,0.0063,0.3012,0.0287,0.007,0.0065,0.0116,0.0154,0.0116
13,38,0.4528,0.0437,0.0187,0.0067,0.3032,0.0286,0.0068,0.0063,0.0116,0.0152,0.012
13,39,0.429,0.0251,0.0174,0.0062,0.2998,0.0289,0.0068,0.0063,0.0112,0.0152,0.0121
13,40,0.4281,0.0245,0.0176,0.0063,0.2976,0.0297,0.0068,0.0065,0.0117,0.0153,0.0121
13,41,0.4517,0.0248,0.0179,0.0064,0.3008,0.0289,0.0068,0.0063,0.0318,0.0161,0.0119
13,42,0.4524,0.0251,0.0179,0.0065,0.3205,0.0303,0.0068,0.0063,0.0116,0.0154,0.012
13,43,0.4361,0.0253,0.0182,0.0063,0.3049,0.0294,0.0071,0.0063,0.0111,0.0155,0.012
13,44,0.8469,0.0247,0.0175,0.0066,0.5774,0.0358,0.0072,0.0068,0.1278,0.0282,0.0149
13,45,0.6269,0.0337,0.0225,0.0077,0.4596,0.0416,0.0075,0.0073,0.0143,0.0181,0.0146
13,46,0.5987,0.0319,0.0212,0.0069,0.405,0.0441,0.0076,0.0079,0.0145,0.0415,0.0181
13,47,0.8547,0.0348,0.0258,0.0075,0.6476,0.0563,0.0101,0.0089,0.0251,0.0211,0.0175
13,48,0.5849,0.0364,0.0244,0.0079,0.4141,0.0454,0.0081,0.0071,0.0125,0.0166,0.0124
13,49,0.5061,0.0269,0.019,0.0058,0.3619,0.0346,0.0073,0.0073,0.0132,0.0167,0.0134
13,50,0.6164,0.0287,0.0198,0.0069,0.4147,0.0371,0.0077,0.0068,0.0599,0.02,0.0148
13,51,0.4761,0.0294,0.0199,0.0071,0.3322,0.0321,0.0067,0.0066,0.012,0.0165,0.0136
13,52,0.494,0.0272,0.0189,0.0067,0.3534,0.0326,0.007,0.0068,0.014,0.0162,0.0112
13,53,0.619,0.0398,0.0256,0.008,0.4343,0.0459,0.0093,0.0073,0.0155,0.0185,0.0148
13,54,0.5781,0.0283,0.0196,0.0067,0.4131,0.0437,0.0098,0.007,0.0161,0.0198,0.014
13,55,0.5788,0.0299,0.0203,0.0272,0.4125,0.0344,0.0068,0.0068,0.0119,0.0161,0.0129
13,56,0.4489,0.0274,0.0182,0.0062,0.3197,0.0289,0.0059,0.0059,0.0105,0.0142,0.012
13,57,0.415,0.0238,0.0169,0.0058,0.2899,0.029,0.0066,0.006,0.0107,0.0147,0.0116
13,58,0.4156,0.0243,0.0169,0.0058,0.2938,0.0279,0.0059,0.0058,0.0099,0.0138,0.0115
13,59,0.4031,0.0233,0.0159,0.0058,0.2831,0.0275,0.0061,0.0059,0.0104,0.014,0.0111
13,60,0.4269,0.0233,0.0165,0.0057,0.3044,0.0283,0.0064,0.0061,0.0105,0.0144,0.0113
13,61,0.4067,0.0242,0.0168,0.0054,0.2843,0.0277,0.0062,0.0059,0.0104,0.0143,0.0115
13,62,0.4036,0.024,0.0166,0.0056,0.2826,0.0273,0.0065,0.0058,0.01,0.0139,0.0113
13,63,0.4674,0.0233,0.0168,0.0058,0.3275,0.0349,0.0072,0.0068,0.0151,0.0174,0.0126
13,64,0.5258,0.0274,0.02,0.007,0.3629,0.0433,0.0094,0.0077,0.0153,0.0183,0.0145
13,65,0.5553,0.0304,0.0221,0.008,0.4103,0.0333,0.0066,0.0061,0.0116,0.0149,0.012
13,66,0.4461,0.0257,0.0182,0.0064,0.3187,0.0284,0.0064,0.0061,0.0103,0.0141,0.0118
13,67,0.4144,0.0244,0.0169,0.0068,0.2913,0.028,0.006,0.0059,0.0101,0.014,0.011
13,68,0.4167,0.0235,0.0168,0.0056,0.2822,0.0271,0.0062,0.006,0.0098,0.0279,0.0116
13,69,0.4101,0.0237,0.0172,0.006,0.2876,0.028,0.0058,0.0059,0.0099,0.0144,0.0116
13,70,0.4093,0.0241,0.0162,0.0056,0.2877,0.0274,0.0061,0.0061,0.0102,0.0143,0.0116
13,71,0.4293,0.0237,0.0373,0.0062,0.284,0.0274,0.006,0.0077,0.0106,0.0152,0.0112
13,72,0.4103,0.0226,0.0161,0.0055,0.2899,0.0282,0.0062,0.006,0.0103,0.014,0.0115
13,73,2.9953,0.0226,0.0163,0.0056,2.3199,0.5374,0.0145,0.0107,0.0199,0.0274,0.021
13,74,0.8014,0.0388,0.0268,0.0078,0.6048,0.0517,0.0083,0.0084,0.0159,0.022,0.0169
13,75,2.6382,0.036,0.0256,0.0075,2.4218,0.0639,0.0103,0.0088,0.0177,0.0249,0.0217
13,76,0.9514,0.0412,0.0271,0.0083,0.7322,0.0635,0.01,0.0094,0.0168,0.0235,0.0194
13,77,1.5633,0.0391,0.0276,0.0083,1.3387,0.0657,0.0106,0.0095,0.0165,0.0264,0.0209
13,78,0.7285,0.0407,0.0284,0.0077,0.5399,0.044,0.0085,0.0083,0.0148,0.0195,0.0167
13,79,0.5755,0.0344,0.0225,0.0075,0.3846,0.0357,0.0076,0.007,0.0137,0.0188,0.0437
13,80,0.7793,0.0368,0.0262,0.0077,0.5927,0.0473,0.0089,0.0085,0.0152,0.0206,0.0154
13,81,0.5083,0.0342,0.0224,0.0073,0.3574,0.0311,0.007,0.0069,0.0121,0.0168,0.0131
13,82,0.5007,0.0423,0.0206,0.0068,0.34,0.0339,0.0076,0.0072,0.012,0.0172,0.0131
13,83,0.4678,0.0295,0.0203,0.0071,0.3241,0.0318,0.0074,0.0069,0.0117,0.0163,0.0127
13,84,0.4565,0.0257,0.0198,0.0066,0.3169,0.0323,0.0074,0.0069,0.0121,0.0163,0.0125
13,85,0.4479,0.0264,0.019,0.0068,0.3129,0.029,0.007,0.0068,0.0118,0.0163,0.0119
13,86,0.4756,0.0255,0.0184,0.0065,0.3398,0.0309,0.0068,0.0069,0.0121,0.0158,0.0129
13,87,0.4618,0.0268,0.0189,0.0065,0.3224,0.0314,0.0073,0.007,0.0123,0.016,0.0132
13,88,0.4741,0.0268,0.0193,0.0068,0.3293,0.034,0.0073,0.007,0.0128,0.0169,0.0139
13,89,0.4613,0.0275,0.0202,0.0067,0.3214,0.0302,0.0069,0.0069,0.0124,0.0164,0.0127
13,90,0.9515,0.0262,0.0188,0.0067,0.7839,0.0466,0.0095,0.0086,0.0145,0.0198,0.0169
13,91,0.9211,0.037,0.0252,0.0079,0.6699,0.0539,0.0097,0.0092,0.059,0.0292,0.0201
13,92,0.5957,0.0396,0.0268,0.0086,0.4136,0.0463,0.0087,0.0073,0.014,0.0177,0.0131
13,93,0.5833,0.0288,0.019,0.0063,0.4402,0.0339,0.0066,0.0063,0.0133,0.0158,0.0131
13,94,0.6808,0.0272,0.019,0.0063,0.5271,0.0435,0.0084,0.0072,0.0124,0.0165,0.0132
13,95,0.5224,0.0279,0.0189,0.0063,0.3553,0.0405,0.0081,0.0066,0.0134,0.0168,0.0286
13,96,0.486,0.0274,0.0192,0.0067,0.339,0.0406,0.0082,0.0062,0.0119,0.0152,0.0116
13,97,0.4528,0.0252,0.017,0.0058,0.3099,0.039,0.0079,0.0065,0.013,0.0161,0.0124
13,98,0.558,0.026,0.0188,0.0067,0.4229,0.0315,0.0064,0.0058,0.013,0.0151,0.0118
13,99,0.6521,0.0245,0.0175,0.0058,0.5126,0.0403,0.0074,0.006,0.0116,0.0147,0.0117
13,100,0.541,0.0258,0.0185,0.0065,0.389,0.0428,0.008,0.0068,0.0128,0.017,0.0138
14,1,0.5641,0.0408,0.0305,0.0073,0.3851,0.0374,0.0087,0.0069,0.0128,0.0196,0.015
14,2,0.6228,0.0357,0.0299,0.009,0.4413,0.0388,0.0084,0.0076,0.0159,0.0205,0.0157
14,3,0.5767,0.0315,0.0244,0.0074,0.3981,0.0412,0.0089,0.0082,0.0185,0.0222,0.0163
14,4,0.5336,0.0327,0.0258,0.008,0.381,0.029,0.007,0.0071,0.0118,0.0169,0.0143
14,5,0.4198,0.0261,0.018,0.0065,0.2927,0.0268,0.0066,0.0061,0.0107,0.0146,0.0117
14,6,0.4383,0.0247,0.0182,0.0057,0.319,0.0269,0.0053,0.0054,0.0103,0.0129,0.0099
14,7,0.3982,0.0239,0.0154,0.0044,0.2775,0.0275,0.0064,0.0058,0.0113,0.0143,0.0117
14,8,0.4081,0.0227,0.0284,0.0066,0.2823,0.0248,0.0059,0.0055,0.0112,0.0117,0.009
14,9,0.4078,0.0175,0.0137,0.0053,0.2952,0.0282,0.0071,0.0057,0.011,0.0133,0.0108
14,10,0.7236,0.022,0.0154,0.005,0.5757,0.0426,0.0083,0.0064,0.0137,0.0192,0.0153
14,11,0.4339,0.0284,0.0206,0.0065,0.3044,0.0259,0.0062,0.0056,0.0103,0.0144,0.0116
14,12,0.4156,0.0226,0.0159,0.0056,0.2916,0.0286,0.0068,0.0065,0.0112,0.0156,0.0112
14,13,0.4858,0.0224,0.0198,0.0049,0.2741,0.0295,0.0067,0.0056,0.069,0.0338,0.02
14,14,0.6253,0.0399,0.0297,0.009,0.442,0.0408,0.008,0.0068,0.0139,0.0202,0.015
14,15,0.5041,0.0307,0.0228,0.0062,0.3509,0.0349,0.0079,0.0065,0.0114,0.0181,0.0147
14,16,0.4051,0.0269,0.0192,0.0058,0.2838,0.0257,0.0059,0.0057,0.0088,0.0127,0.0106
14,17,0.4863,0.0226,0.025,0.0076,0.3474,0.03,0.0075,0.0068,0.0114,0.0159,0.0121
14,18,0.4916,0.0263,0.0187,0.0063,0.356,0.0307,0.0073,0.0069,0.0119,0.0152,0.0123
14,19,0.9913,0.027,0.0186,0.0065,0.5633,0.0649,0.0131,0.0097,0.2323,0.0343,0.0216
14,20,1.2809,0.0441,0.0313,0.0089,0.9643,0.0719,0.0149,0.0092,0.064,0.0274,0.0449
14,21,0.7463,0.0453,0.0318,0.009,0.4815,0.0464,0.0085,0.0071,0.0758,0.0235,0.0174
14,22,0.7871,0.0332,0.0227,0.0063,0.5052,0.0416,0.0084,0.0083,0.1108,0.0309,0.0197
14,23,0.7503,0.039,0.0272,0.0081,0.5737,0.0393,0.0087,0.008,0.0134,0.0185,0.0144
14,24,0.8267,0.0318,0.0226,0.0068,0.5948,0.044,0.0081,0.0067,0.0732,0.0238,0.0149
14,25,0.7877,0.0316,0.0248,0.0067,0.5547,0.0457,0.0088,0.0069,0.0726,0.0219,0.014
14,26,0.6936,0.0303,0.0236,0.006,0.5075,0.0374,0.0074,0.0064,0.0428,0.0194,0.0128
14,27,0.4054,0.0263,0.0171,0.0046,0.2807,0.0359,0.0064,0.0054,0.0088,0.0114,0.0088
14,28,0.3342,0.0188,0.0119,0.0042,0.2274,0.0237,0.0063,0.0044,0.0144,0.0131,0.01
14,29,0.4943,0.0225,0.0156,0.013,0.3251,0.0345,0.0058,0.0041,0.0532,0.0119,0.0086
14,30,0.3231,0.0175,0.0121,0.0039,0.226,0.0248,0.0064,0.0053,0.0083,0.0104,0.0084
14,31,0.5027,0.0166,0.0116,0.0038,0.2655,0.0306,0.0078,0.0053,0.1166,0.0267,0.0182
14,32,0.6095,0.0363,0.0253,0.0084,0.4417,0.0472,0.0083,0.0054,0.0112,0.014,0.0117
14,33,0.5025,0.0241,0.0156,0.0043,0.3093,0.0427,0.0076,0.0054,0.0645,0.0176,0.0114
14,34,0.5159,0.0252,0.0164,0.0046,0.3819,0.0412,0.0069,0.0054,0.0103,0.0139,0.0101
14,35,0.4994,0.0234,0.0198,0.0049,0.3649,0.0402,0.0061,0.005,0.0104,0.0136,0.0111
14,36,0.364,0.0205,0.0142,0.0043,0.2553,0.0275,0.0071,0.0052,0.0091,0.0115,0.0093
14,37,0.4671,0.0178,0.0135,0.0039,0.2926,0.0258,0.0051,0.0052,0.0783,0.0143,0.0106
14,38,0.7549,0.02,0.0184,0.005,0.5861,0.028,0.0113,0.0105,0.051,0.0147,0.0099
14,39,0.3573,0.0199,0.0137,0.0042,0.2515,0.0274,0.0067,0.0056,0.0083,0.0108,0.0092
14,40,0.325,0.0181,0.0131,0.0039,0.22,0.0275,0.0068,0.0054,0.0092,0.0115,0.0095
14,41,0.3254,0.0181,0.0132,0.004,0.2216,0.025,0.0069,0.0052,0.0084,0.0114,0.0116
14,42,0.4519,0.0213,0.0145,0.0043,0.3144,0.0421,0.0083,0.0072,0.0118,0.016,0.012
14,43,0.428,0.0233,0.0162,0.0043,0.2867,0.0411,0.0079,0.006,0.0115,0.0176,0.0134
14,44,0.5536,0.0276,0.0217,0.0067,0.3632,0.0286,0.0061,0.0057,0.0601,0.0213,0.0126
14,45,1.0067,0.0331,0.0202,0.0071,0.7088,0.0865,0.0138,0.0094,0.0771,0.0317,0.019
14,46,0.6818,0.0362,0.025,0.0069,0.4873,0.0462,0.0092,0.0094,0.0166,0.0245,0.0205
14,47,0.5575,0.0377,0.0271,0.0086,0.38,0.0382,0.0086,0.0071,0.0151,0.0194,0.0157
14,48,0.5612,0.032,0.0226,0.0075,0.3886,0.0421,0.0091,0.008,0.0152,0.0203,0.0158
14,49,0.5701,0.0321,0.0243,0.0074,0.4044,0.0406,0.0086,0.0073,0.0128,0.0179,0.0147
14,50,0.6607,0.0324,0.0256,0.0074,0.4206,0.0344,0.0073,0.007,0.083,0.0262,0.0168
14,51,0.5499,0.0323,0.0237,0.0075,0.3919,0.0344,0.0081,0.0071,0.0136,0.0175,0.0138
14,52,0.4839,0.0284,0.0222,0.0074,0.3383,0.0325,0.0079,0.0067,0.0117,0.0162,0.0126
14,53,0.4856,0.0298,0.0212,0.0074,0.3406,0.0314,0.008,0.0065,0.0117,0.0162,0.0128
14,54,0.493,0.0259,0.0196,0.0066,0.3458,0.0349,0.0078,0.0072,0.0136,0.0173,0.0143
14,55,0.4839,0.0287,0.0207,0.0074,0.3525,0.0257,0.0066,0.0062,0.0099,0.0141,0.0121
14,56,0.4018,0.0228,0.0165,0.0055,0.2826,0.0266,0.0063,0.0059,0.0097,0.0143,0.0116
14,57,0.3917,0.0224,0.0165,0.0054,0.2778,0.025,0.006,0.0061,0.0091,0.0127,0.0107
14,58,0.4142,0.0212,0.0148,0.0051,0.2786,0.0517,0.0067,0.0049,0.0103,0.0116,0.0093
14,59,0.4024,0.0177,0.013,0.0043,0.2953,0.0267,0.006,0.0053,0.0101,0.0129,0.0111
14,60,0.3918,0.0216,0.0167,0.0056,0.2787,0.0251,0.006,0.0052,0.0095,0.013,0.0104
14,61,0.4006,0.0214,0.0158,0.0055,0.2878,0.025,0.0064,0.0055,0.0095,0.0127,0.011
14,62,0.378,0.0215,0.0155,0.0051,0.2684,0.0244,0.0061,0.0054,0.0092,0.0124,0.01
14,63,0.3969,0.0219,0.0161,0.005,0.2671,0.0256,0.0215,0.0057,0.0108,0.0131,0.0101
14,64,0.3895,0.0222,0.0174,0.0051,0.2737,0.0258,0.0062,0.0057,0.0101,0.0131,0.0102
14,65,0.3954,0.0217,0.0163,0.0052,0.2818,0.026,0.0061,0.0051,0.0094,0.013,0.0108
14,66,0.4219,0.0209,0.0159,0.0052,0.2791,0.0357,0.0091,0.0077,0.0139,0.019,0.0154
14,67,0.4765,0.0301,0.0226,0.0076,0.3316,0.0303,0.0074,0.0063,0.0119,0.0161,0.0126
14,68,0.5888,0.0253,0.0195,0.0067,0.4433,0.0359,0.0074,0.0074,0.0125,0.0172,0.0136
14,69,0.4882,0.0283,0.02,0.007,0.3462,0.0316,0.0071,0.0067,0.012,0.0162,0.0131
14,70,0.5003,0.0265,0.0213,0.0065,0.3566,0.0316,0.008,0.0073,0.0123,0.0169,0.0133
14,71,0.4713,0.0274,0.0198,0.007,0.3289,0.0325,0.008,0.0067,0.0121,0.0157,0.0132
14,72,0.5076,0.0277,0.0197,0.0068,0.3667,0.0307,0.0073,0.0065,0.0126,0.0168,0.0128
14,73,0.4784,0.0253,0.0204,0.0064,0.3365,0.032,0.0073,0.0066,0.013,0.0166,0.0143
14,74,0.4681,0.0266,0.0198,0.0069,0.3301,0.0303,0.007,0.0065,0.0124,0.0161,0.0124
14,75,0.4686,0.0256,0.0192,0.0067,0.327,0.0302,0.007,0.0062,0.0117,0.0226,0.0124
14,76,0.5852,0.0262,0.0198,0.0066,0.3518,0.0316,0.0076,0.006,0.0122,0.0724,0.051
14,77,0.8818,0.0351,0.023,0.0073,0.6421,0.0504,0.0113,0.0092,0.065,0.022,0.0164
14,78,0.4765,0.0336,0.0229,0.0059,0.3211,0.0432,0.0085,0.0053,0.0107,0.0134,0.0119
14,79,0.469,0.0211,0.0155,0.0052,0.3427,0.0338,0.0063,0.0058,0.0131,0.0138,0.0117
14,80,0.6201,0.0264,0.0203,0.0066,0.4095,0.0348,0.0087,0.0074,0.071,0.0199,0.0155
14,81,0.3914,0.0274,0.0178,0.0051,0.2764,0.0238,0.0056,0.0054,0.0084,0.0117,0.0098
14,82,0.3372,0.0207,0.0142,0.0046,0.2367,0.0219,0.0054,0.0047,0.008,0.0114,0.0096
14,83,0.4023,0.0191,0.0135,0.0045,0.2792,0.0322,0.0078,0.0063,0.0122,0.015,0.0125
14,84,0.4956,0.026,0.02,0.0066,0.347,0.0352,0.008,0.0073,0.0139,0.0177,0.0139
14,85,0.5482,0.0571,0.0263,0.008,0.3578,0.0364,0.0081,0.0074,0.0132,0.0189,0.015
14,86,0.5345,0.0294,0.0222,0.007,0.3744,0.0374,0.0083,0.0069,0.0141,0.0195,0.0153
14,87,0.5534,0.0285,0.0219,0.0069,0.3877,0.0407,0.0088,0.0079,0.0156,0.0203,0.0151
14,88,0.5503,0.0317,0.0248,0.0074,0.3908,0.0335,0.0077,0.0067,0.0126,0.019,0.0161
14,89,0.5228,0.0308,0.0202,0.0068,0.3677,0.0346,0.0086,0.0071,0.0136,0.0188,0.0146
14,90,0.5292,0.0303,0.0224,0.0077,0.363,0.0391,0.0089,0.0078,0.014,0.0208,0.0152
14,91,0.5805,0.0303,0.0238,0.0076,0.4084,0.0417,0.0093,0.0076,0.0154,0.0207,0.0157
14,92,0.568,0.0301,0.0232,0.0075,0.4008,0.039,0.0089,0.0077,0.0142,0.0206,0.016
14,93,0.5296,0.032,0.0256,0.0073,0.3692,0.0348,0.0084,0.0075,0.0127,0.0188,0.0133
14,94,0.5152,0.0285,0.0204,0.0068,0.365,0.0352,0.0082,0.0071,0.0127,0.0181,0.0132
14,95,0.4862,0.0287,0.0204,0.0069,0.3399,0.0318,0.0078,0.0071,0.0123,0.0171,0.0142
14,96,0.5167,0.028,0.0209,0.0064,0.3693,0.0326,0.0075,0.0073,0.0127,0.0178,0.0142
14,97,0.4815,0.0268,0.0199,0.0068,0.3391,0.0308,0.0073,0.0067,0.0126,0.0175,0.014
14,98,0.6033,0.027,0.0201,0.0063,0.4456,0.0417,0.0083,0.0075,0.0128,0.0197,0.0143
14,99,0.5022,0.03,0.0216,0.007,0.3565,0.0317,0.0072,0.007,0.0115,0.0166,0.0131
14,100,0.4328,0.0276,0.0203,0.0065,0.2995,0.0284,0.0066,0.0065,0.01,0.015,0.0124
